ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"Bonito apartamento en el principio de la Avenida de Zumalacárregui, a escasos metros de la playa de Ondarreta., , Consta de Salón-Comedor con Cocina Americana teniendo un ventanal con vistas a la playa de Ondarreta  , 1 habitación exterior a la calle Zumalacarregui con un gran armario empotrado y 1 baño completo., , Dada la atura ( 4º piso ) y al ser exterior en su totalidad, se trata de un apartamento muy luminoso, con una espectacular vista de la la playa de Ondarreta., , El piso se encuentra totalmente amueblado., , Incluido en el precio, una plaza de parking con acceso directo desde los ascensores del mismo edificio de la vivienda., , * Fianza/ Aval Bancario, , Comisión agencia: 12% de una anualidad más IVA, ,.",Anuncio actualizado el 29 de marzo,0,0,1,0,0,segunda mano/buen estado,2004,en trámite,planta 4ª exterior,plaza de garaje incluida en el precio,0,,,84867304,Alquiler de Piso,,1,Donostia-San Sebastián,Distrito Antiguo," De Zumalakarregi Hiribidea , Distrito Antiguo , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",De Zumalakarregi Hiribidea,,"Donostialdea, Guipúzcoa",55,50,2019-04-01,"norte, oeste",1200,0,1,0,0,0,
"Este piso se encuentra en Avenida Euskadi, 20110, Pasajes, Guipúzcoa, en la zona del Pasaia, en la planta 5. Es un piso que tiene 50 m2.,Piso con ascensor desde cota cero, distribuido en dos habitaciones y baño, exterior. No se admiten mascotas. Solo para una o dos personas como máximo.,Merca Service Donosti está formada por un equipo profesional y dinámico con un objetivo común: Satisfacer las demandas de nuestros clientes que quieran COMPRAR, VENDER Y ALQUILAR inmuebles en la provincia de Gipuzkoa.,Encuentra más en.",Anuncio actualizado el 30 de marzo,0,0,1,0,0,,,en trámite,planta 5ª,,0,,calefacción individual,84858455,Alquiler de Piso,,1,Pasaia,Euskadi Hiribidea," Euskadi Hiribidea , Pasaia , Donostialdea, Guipúzcoa ",,,"Donostialdea, Guipúzcoa",50,,2019-04-01,,700,0,2,0,0,0,
"ALQUILER DE LARGA ESTANCIA,Se alquila piso con garaje incluido en el precio para coche y moto (16m2) y trastero de 7m2 también incluido en el mismo edificio.,La vivienda se encuentra en una 4ª planta de edificio de hormigón, con ascensor y sin barreras arquitectónicas. ,Dispone de sala de estar-cocina-comedor de concepto abierto y exterior a la calle, con amplio ventanal. La cocina se entrega equipada con todos los electrodomésticos (lavavajillas, horno, microondas, vitrocerámica, nevera, y toda la vajilla, sartenes, cazuelas.. . ).,Los dos dormitorios tienen armarios empotrados y son exteriores a la calle. El dormitorio principal hace esquina y disfruta de dos ventanas. El segundo dormitorio tiene litera. El piso tiene un cuarto de baño con ducha y ventana exterior. Calefacción individual de gas.",Anuncio actualizado el 13 de marzo,0,0,1,1,0,segunda mano/buen estado,2017,,planta 4ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas,39735533,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,,"Donostialdea, Guipúzcoa",65,,2019-04-01,"sur, oeste",1400,1,2,1,0,0,
"Se alquila para larga estancia, sin amueblar, piso en séptimo piso con terraza en calle Estella Lizarra (Alto de San Bartolomé, detrás de Plaza Easo).,Edificio nuevo, sin barreras arquitectónicas, con garaje opcional (150E) y trastero incluido en el precio.,La superficie del piso es de 93 m2 útiles distribuidos en salón comedor con ventanales de orientación sur y oeste, tres dormitorios con armarios empotrados y salida a la terraza sur, dos baños independientes con ducha y calefactor de toallas, y cocina equipada con todos los electrodomésticos (microondas, lavavajillas, horno, nevera, congelador.. . ) y salida a la misma terraza.,Calefacción de gas centralizada con contadores individuales.,Algunos detalles faltan por equipar antes del arrendamiento: cortinas y espejos.,Un mes de fianza + garantías + agencia (12% de anualidad + IVA).,Supermercado Eroski con acceso desde el garaje, y al lado de plaza Easo con todos los servicios y estación de topo.,¡Ven a visitarlo!",Anuncio actualizado el 11 de marzo,0,1,2,1,0,segunda mano/buen estado,2017,,planta 7ª exterior,plaza de garaje por 150 eur/mes adicionales,0,,calefacción central,84252247,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,,"Donostialdea, Guipúzcoa",120,93,2019-04-01,"sur, oeste",1500,0,3,1,0,1,1
"PARA ESTUDIANTES DE SEPTIEMBRE A JUNIO. Piso Amara, exterior, alto, luminoso, terraza, calefacción gas. Se pide una fianza de 1600 euros.",Anuncio actualizado el 29 de marzo,0,0,1,0,0,segunda mano/buen estado,,,planta 9ª exterior,,0,,calefacción individual: gas natural,30772001,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Amara," de felipe iv hiribidea , Barrio Amara , Distrito Amara , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Amara,de felipe iv hiribidea,"Donostialdea, Guipúzcoa",65,60,2019-04-01,,950,0,3,0,0,1,
"FABULOSO ESPACIO PARA PROFESIONAL LIBERAL, tanto para trabajar como para vivir.,ESPACIO ACONDICIONADO tanto para uso privativo como profesional (actividad).,Se presenta amueblado y equipado.,Consta de un amplio espacio con cocina abierta, ZONA DE ESTUDIO, 2 baños (uno con 1/2 bañera, otro con ducha), cuarto de lavado/intendencia (lavadora y secadora) y 2 estancias acondicionadas para un reparador descanso (espacio dormitorio en la actualidad), uno de ellos con vestidor, el otro con armario de dos cuerpos.,Goza de techos altos, especialmente el área convivencial, concediéndole carácter industrial/tipo loft.,Fácil parking, gratuito-libre, en las inmediaciones de la propiedad.,Excelentes comunicaciones -tanto si se dispone de vehículo propio, como con transporte público con las localidades próximas, así como con el centro de Donostia-San Sebastián.,Duración del contrato a determinar por las partes.,Se valorará cualquier plazo, también uno de larga duración.,Renta, 1.000€/mes, más IVA 21%, más facturas por suministro de servicios.,Fianza, 2.000€, y Garantía Adicional (modalidad e importe a convenir).,Honorarios agencia, 1.000€ más IVA, 21%.,Se requerirá documentación de solvencia.,A tener en cuenta,,NO se trata de una vivienda, no tiene cédula de habitabilidad.,NO se admite ningún tipo de mascota/animal en la propiedad.",Anuncio actualizado el 21 de marzo,1,0,2,0,0,segunda mano/buen estado,,inmueble exento,planta 1ª exterior,,0,,calefacción individual,84499610,Alquiler de Dúplex,1,0,Donostia-San Sebastián,Distrito Altza-Bidebieta," TXINGURRI , Urb. ALZA , Barrio Altza , Distrito Altza-Bidebieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Altza,Urb. ALZA,"Donostialdea, Guipúzcoa",108,99,2019-04-01,,1000,0,2,1,0,0,
"¿LE APETECE llegar a casa y DESCANSAR?,Que la vivienda sea LUMINOSA, disponga de un balcón al que acceder desde el dormitorio y otro desde el salón, y que esté para entrar a vivir?,Y si además de bonito, céntrico, luminoso y en perfecto estado, ¿Estuviera en pleno CENTRO DE DONOSTIA?,Entonces, ¿Esta es su OPORTUNIDAD!,Junto a la Plaza de Gipuzkoa y el Hotel María Cristina, le ofrecemos una vivienda reformada, lista para entrar.,Consta de recibidor, con armario empotrado; Dormitorio con cama doble, armario empotrado y salida a balcón; Salón exterior a plaza privada, con cocina abierta completa (lavadora, lavaplatos. ).,Exterior a patio de manzana muy amplio y en excelentes condiciones (plaza privada, sin tráfico ni paso peatones -conformada por 4 bloques de edificios-).,Servicios individuales, a gas natural (agua y calefacción).,C. E. E. : 46 E,La vivienda se alquila amueblada y equipada (menaje, opcional), y preferentemente para LARGA ESTANCIA / vivienda habitual, si bien se escucharán otras opciones de alquiler.",Anuncio actualizado el 21 de marzo,0,1,1,1,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,calefacción individual: gas natural,84500017,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," BENGOETXEA , Urb. CENTRO , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,Urb. CENTRO,"Donostialdea, Guipúzcoa",47,44,2019-04-01,,1100,0,1,1,0,0,
"Se alquila casa de 100 m2, 1er piso, amara, 4 habitaciones, dos baños, piso renovado, calefacción central, sala de estar al aire libre y dos habitaciones, patio cocina y dos habitaciones, trastero en la vivienda, dos entradas. SE ALQUILA JULIO Y AGOSTO,Tres habitaciones dobles y una individual.,Exterior a la calle: dos habitaciones y el salón.,Una casa patio la cocina comedor dos habitaciones, una individual.,dos baños completos,Cocina comedor grande al patio de casa.,Salón ahora ya alquilado los meses de abril, mayo, junio 2019.,libre julio por 2000 euros y agosto por 2000 euros,alquilado de septiembre a febrero 2020.,SE ALQUILA JULIO Y AGOSTO.",Anuncio actualizado el 29 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,calefacción central,84532496,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Amara," Avenida Carlos I , Barrio Amara , Distrito Amara , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Amara,Avenida Carlos I,"Donostialdea, Guipúzcoa",105,100,2019-04-01,oeste,1400,0,4,0,0,0,
"Piso RECIEN REFORMADO a patio interior muy bien situado al principio de e Gros (Paseo de Colón), cerca de la playa. Dos habitaciones (una con cama de matrimonio y la otra con dos camas. Salón-Cocina americana. Cuarto de Baño completo.",Anuncio actualizado el 5 de marzo,0,0,1,0,0,segunda mano/buen estado,,en trámite,planta 3ª interior,,0,,calefacción individual,84533681,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Gros," Paseo Colon , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Paseo Colon,,"Donostialdea, Guipúzcoa",48,,2019-04-01,,1200,0,2,0,0,0,
"ANTIGUO -ERREGUENEA - FALDA DE IGUELDO - JUNTO A LA PLAYA DE ONDARRETA CON PISCINA Y VISTAS PLAYA.,Gran piso en urbanización privada, magnífica piscina, vistas playa de Ondarreta.,Consta de: hall, amplio salón-comedor, 4 dormitorios, 3 baños y cocina.,Además tiene una hermosa terraza con vistas sobre la piscina y playa, a la que se accede desde el salón y el dormitorio principal y en la parte posterior cuenta con dos balcones a zona arbolada con salida desde la cocina y 2 dormitorios.,Tres plazas de garaje, amplio trastero.,Calefacción, ascensor.",Anuncio actualizado el 27 de marzo,0,1,3,1,0,segunda mano/buen estado,1973,en trámite,planta 3ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,84702992,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Antiguo," Camino de Marbil , Urb. Camino de Marbil , Distrito Antiguo , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Urb. Camino de Marbil,Camino de Marbil,"Donostialdea, Guipúzcoa",160,140,2019-04-01,,1800,0,4,1,1,1,
"IMPRESCINDIBLE SEGURO DE IMPAGO DE RENTAS. Amplia vivienda exterior amueblada con tres dormitorios con armarios, 1 baño completo con placa de ducha, cocina independiente con salida a pequeña terraza.,Ascensor a cota cero y Vistas despejadas. Zona de servicios en la misma calle y buena comunicacion con salidas hacia Francia; Hondarribia y Donostia.",Anuncio actualizado el 13 de marzo,0,0,1,1,0,segunda mano/buen estado,1977,en trámite,planta 2ª exterior,,0,,calefacción individual: gas natural,84581138,Alquiler de Piso,1,1,Irun,Distrito Palmera - Dumboa - Arbes," poxpologile , Distrito Palmera - Dumboa - Arbes , Irun , Bajo Bidasoa, Guipúzcoa ",poxpologile,,"Bajo Bidasoa, Guipúzcoa",80,73,2019-04-01,"norte, sur",800,0,3,0,0,1,
"Si la CALIDEZ de su hogar es una premisa para decidirse, ESTA CASA PUEDE SER LO QUE BUSCA.,Un hogar agradable, acogedor y con sabor/carácter.,Se trata de una vivienda de 82m2, en la quinta y última planta de la finca. Tiene techos altos -no está bajo la cubierta. -,De espacios amplios, el vestíbulo se abre al salón y al comedor. Cocina completa e independiente, contigua al área del comedor.,Además del salón, que cuenta con un hermoso ventanal, los dos dormitorios dobles también son exteriores a la calle S. Marcial. ,Hay además una pieza adicional, vacía de muebles, que bien podría ser un hermoso vestidor, un despacho, o una habitación de servicio o para invitados.,El baño, de aire romántico, recibe una tenue luz a través del lucero de su techo.,Esta estancia consta de 4 piezas, con vidé y bañera larga. ,El lavabo encastrado en una hermosa encimera de mármol sobre mueble de madera, tiene mucha superficie de trabajo, así como espacio de almacenaje.,Esta pieza es fundamental para que la estancia sea práctica y funcional.,La propiedad dispone de suelos de madera maciza, cerramientos de PVC con cristal doble ""Climalit"" y rotura de puente térmico, calefacción y agua caliente individuales, a gas natural.,Alquiler disponible de manera inmediata, y para larga estancia -como vivienda habitual, exclusivamente. -,Renta, 1.200€/mes, más facturas por suministro de servicios.,Fianza, 1.200€,Garantía Adicional- importe y modalidad, a convenir.,Honorarios agencia, 1.200€ más IVA.,Servicio TOC, TOC! gestión inmobiliaria - ofrece una labor de información y asesoramiento, así como de mediación e intermediación si se requiere, a lo largo de la vida íntegra del contrato, hasta el final de la relación contractual -hasta presentar la liquidación gastos y Devolución de la Fianza/Garantías. -,Propiedad gestionada por TOC, TOC! gestion inmobiliaria - higiezin kudeaketa, con oficina en calle Prim 14-2º de Donostia-San Sebastian.,Disponemos de más propiedades en alquiler. Consúltenos, le facilitaremos la labor de encontrar la vivienda adecuada para usted, orientándole en lo que precise, y ahorrándole un tiempo considerable.",Anuncio actualizado el 14 de marzo,0,0,1,1,0,segunda mano/buen estado,,,planta 5ª exterior,,0,,calefacción individual: gas natural,84618427,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Centro-Miraconcha," SAN MARCIAL , Urb. CENTRO , Barrio Área Romántica , Distrito Centro-Miraconcha , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Barrio Área Romántica,Urb. CENTRO,"Donostialdea, Guipúzcoa",88,82,2019-04-01,,1200,0,2,0,0,0,
"PRECIOSA VIVIENDA de 122m2 útiles, con amplias estancias.,Se pone a disposición tras una REFORMA COMPLETA: Instalación de suelos nuevos y modernos, en tonos gris/blanco de lama ancha; Puertas y jambas, zócalos, . Cocina completa y ambos baños. Cerramientos de PVC y doble cristal.,Servicios individuales, Agua y Calefacción a gas natural.,IDEAL PARA CONVIVIR tanto para familia como para profesionales que quieran compartir espacio. ,La propiedad consta de un fabuloso SALÓN COMEDOR con 3 entradas de luz a través de los ventanales que dan a 2 fachadas.,Esta pieza tan amplia permite disfrutar de los ratos de ocio en familia, recibir amigos y familia, .,Los 3 DORMITORIOS SON DOBLES, de hermoso tamaño, y los tres son EXTERIORES.,Hay DOS BAÑOS exentos, para el disfrute de todos.,La COCINA, tiene una gran superficie de trabajo, así como espacio de almacenaje.,Completamente equipada, la cocina es de INDUCCIÓN, tiene micro y horno, y un frigo combi, además de lavadora y LAVAPLATOS.,Como se aprecia, es una COCINA-COMEDOR, amplia y permite un uso diario familiar.,Alquiler disponible de manera inmediata, para larga estancia -como vivienda habitual, exclusivamente. ,Renta, 1.800€/mes, más facturas por suministro de servicios -podría ser NEGOCIABLE. -,Fianza, 1.800€,Garantía Adicional- importe y modalidad, a convenir.,Honorarios agencia, 1.800€ más IVA.,Servicio TOC, TOC! gestión inmobiliaria - ofrece una labor de información y asesoramiento, así como de mediación e intermediación si se requiere, a lo largo de la vida íntegra del contrato, hasta el final de la relación contractual -hasta presentar la liquidación gastos y Devolución de la Fianza/Garantías. -,Propiedad gestionada por TOC, TOC! gestion inmobiliaria - higiezin kudeaketa, con oficina en calle Prim 14-2º de Donostia-San Sebastian.,Disponemos de 4 propiedades SIMILARES más en la misma zona, en alquiler. Consúltenos, le facilitaremos la labor de encontrar la vivienda adecuada para usted, orientándole en lo que precise, y ahorrándole un tiempo considerable. .",Anuncio actualizado el 11 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 2ª exterior,,0,,calefacción individual: gas natural,84620063,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Gros," SEGUNDO ISPIZUA , Urb. GROS , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Urb. GROS,SEGUNDO ISPIZUA,"Donostialdea, Guipúzcoa",132,122,2019-04-01,"sur, este",1800,0,3,0,0,0,
"IMPRESCINDIBLE SEGURO DE IMPAGO DE RENTAS. Atico de dos habitaciones, salon-comedor con cocina americana, baño completo.,Situado en una de las zonas mas céntricas de Irún, con zonas comerciales y de servicios muy bien comunicada con las salidas a Francia y Donostia.",Anuncio actualizado el 13 de marzo,0,0,1,0,0,segunda mano/buen estado,1957,en trámite,planta 5ª exterior,,0,,calefacción individual: eléctrica,84643222,Alquiler de Ático,1,1,Irun,Distrito Centro - Mendibil - Santiago," Legazpi Kalea, Irún , Distrito Centro - Mendibil - Santiago , Irun , Bajo Bidasoa, Guipúzcoa ","Legazpi Kalea, Irún",,"Bajo Bidasoa, Guipúzcoa",70,55,2019-04-01,,675,1,2,0,0,0,
"PRECIOSA VIVIENDA CON VISTA FRONTAL AL MAR. Vista del Paseo y de la laya de LA ZURRIOLA, así como de los monts Urgull y Ulía.,La propiedad ocupa la tercera planta del edificio -hace como un 4º, ya que tiene entreplanta.,Consta de 115m2 útiles, con amplias estancias.,Se pone a disposición tras puesta a punto completa e interveción de Estudio de Decoración.,La propiedad consta de un fabuloso SALÓN y COMEDOR independiente, ambos con vista frontal al mar.,3 DORMITORIOS DOBLES, de hermoso tamaño, y los tres son EXTERIORES, y una cuarta habitación de servicio (a patio de la casa).,La vivienda cuenta con 2 baños, uno ensuite y otro exento, ambos con plato de ducha, ,La COCINA, tiene una gran superficie de trabajo, así como espacio de almacenaje.,Completamente equipada, la cocina es de INDUCCIÓN, tiene micro y horno, y un frigo combi, además de lavadora y LAVAPLATOS.,Como se aprecia, es una COCINA-COMEDOR, amplia y permite un uso diario famili,Alquiler disponible de manera inmediata, para larga estancia -como vivienda habitual, exclusivamente. ,Renta, 1.800€/mes, más facturas por suministro de servicios.,Fianza, 1.800€,Garantía Adicional- importe y modalidad, a convenir.,Honorarios agencia, 1.800€ más IVA, 21%.,Servicio TOC, TOC! gestión inmobiliaria - ofrece una labor de información y asesoramiento, así como de mediación e intermediación si se requiere, a lo largo de la vida íntegra del contrato, hasta el final de la relación contractual -hasta presentar la liquidación gastos y Devolución de la Fianza/Garantías. -,Propiedad gestionada por TOC, TOC! gestion inmobiliaria - higiezin kudeaketa, con oficina en calle Prim 14-2º de Donostia-San Sebastian.,Disponemos de 4 propiedades SIMILARES más en la misma zona, en alquiler. Consúltenos, le facilitaremos la labor de encontrar la vivienda adecuada para usted, orientándole en lo que precise, y ahorrándole un tiempo considerable.",Anuncio actualizado el 13 de marzo,0,0,2,0,0,segunda mano/buen estado,,,planta 3ª exterior,,0,,calefacción individual: gas natural,84649589,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Gros," SEGUNDO ISPIZUA , Urb. GROS - ZURRIOLA , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Urb. GROS - ZURRIOLA,SEGUNDO ISPIZUA,"Donostialdea, Guipúzcoa",126,115,2019-04-01,,1800,0,4,0,0,0,
"EN PLENO GROS, un barrio donostiarra con entidad y en plena ebullición, que cuenta con el precioso paseo y Playa de LA ZURRIOLA, el Palacio de Congresos KURSAAL, y que dispone de todo tipo de servicios. A un paso de La Parte Vieja, Puerto y del Centro Ciudad.,Les proponemos una PRECIOSA VIVIENDA de 112m2 útiles, con amplias estancias.,Se pone a disposición tras una REFORMA INTEGRAL: Instalación de suelos nuevos y modernos, en tonos gris/blanco de lama ancha; Puertas y jambas, zócalos, . Cocina completa y ambos baños. Cerramientos de PVC y doble cristal.,Servicios individuales, Agua y Calefacción a gas natural.,IDEAL PARA toda persona que valore un HOGAR ACTUAL, CONFORTABLE, LUMINOSO y BIEN UBICADO. ,La propiedad consta de un fabuloso SALÓN COMEDOR con 3 entradas de luz a través de los ventanales que dan a 2 fachadas.,Esta pieza tan amplia permite disfrutar de los ratos de ocio en familia, recibir amigos y familia.,Los 3 DORMITORIOS SON DOBLES, de hermoso tamaño, y los tres son EXTERIORES.,Hay DOS BAÑOS exentos, para el disfrute de todos.,La COCINA, tiene una gran superficie de trabajo, así como espacio de almacenaje.,Completamente equipada, la cocina es de INDUCCIÓN, tiene micro y horno, y un frigo combi, además de lavadora y LAVAPLATOS.,Como se aprecia, es una COCINA-COMEDOR, amplia y permite un uso diario familiar.,Alquiler disponible de manera inmediata, para larga estancia -como vivienda habitual, exclusivamente. ,Renta, 1.800€/mes, más facturas por suministro de servicios -podría ser NEGOCIABLE. -,Fianza, 1.800€,Garantía Adicional- importe y modalidad, a convenir.,Honorarios agencia, 1.800€ más IVA.,Servicio TOC, TOC! gestión inmobiliaria - ofrece una labor de información y asesoramiento, así como de mediación e intermediación si se requiere, a lo largo de la vida íntegra del contrato, hasta el final de la relación contractual -hasta presentar la liquidación gastos y Devolución de la Fianza/Garantías. -,Propiedad gestionada por TOC, TOC! gestion inmobiliaria - higiezin kudeaketa, con oficina en calle Prim 14-2º de Donostia-San Sebastian.,Disponemos de 4 propiedades SIMILARES más en la misma zona, en alquiler. Consúltenos, le facilitaremos la labor de encontrar la vivienda adecuada para usted, orientándole en lo que precise, y ahorrándole un tiempo considerable.",Anuncio actualizado el 13 de marzo,0,1,2,0,0,segunda mano/buen estado,,,planta 1ª exterior,,0,,calefacción individual: gas natural,84650335,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Gros," SEGUNDO ISPIZUA , Urb. GROS - ZURRIOLA , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Urb. GROS - ZURRIOLA,SEGUNDO ISPIZUA,"Donostialdea, Guipúzcoa",124,112,2019-04-01,,1800,0,3,0,0,0,
"EN PLENO GROS, un barrio donostiarra con entidad y en plena ebullición, que cuenta con el precioso paseo y Playa de LA ZURRIOLA, el Palacio de Congresos KURSAAL, y que dispone de todo tipo de servicios. A un paso de La Parte Vieja, Puerto y del Centro Ciudad.,Les proponemos una hermosa vivienda de 128m2 útiles, con amplias estancias, tras una puesta a punto completa, y la actuación del un Estudio de Decoración.,Se trata de una vivienda con carácter.,Servicios individuales, Agua y Calefacción a gas natural.,IDEAL PARA toda persona que valore un HOGAR ACTUAL, CONFORTABLE, LUMINOSO y BIEN UBICADO. ,La propiedad consta de un fabuloso SALÓN COMEDOR con 5 entradas de luz a través de los ventanales.,Esta pieza tan amplia permite disfrutar de los ratos de ocio en familia, recibir amigos y familia.,Los 4 DORMITORIOS SON DOBLES, de hermoso tamaño, y los tres son EXTERIORES.,Hay DOS BAÑOS exentos, para el disfrute de todos, y un ASEO. Todos reformados.,La COCINA REFORMADA, completamente equipada, la cocina es de INDUCCIÓN, tiene micro y horno, y un frigo combi, además de lavadora y LAVAPLATOS.,Como se aprecia, es una COCINA-COMEDOR, amplia y permite un uso diario familiar.,Alquiler disponible de manera inmediata, para larga estancia -como vivienda habitual, exclusivamente. ,Renta, 1.800€/mes, más facturas por suministro de servicios -podría ser NEGOCIABLE. -,Fianza, 1.800€,Garantía Adicional- importe y modalidad, a convenir.,Honorarios agencia, 1.800€ más IVA.,Servicio TOC, TOC! gestión inmobiliaria - ofrece una labor de información y asesoramiento, así como de mediación e intermediación si se requiere, a lo largo de la vida íntegra del contrato, hasta el final de la relación contractual -hasta presentar la liquidación gastos y Devolución de la Fianza/Garantías. -,Propiedad gestionada por TOC, TOC! gestion inmobiliaria - higiezin kudeaketa, con oficina en calle Prim 14-2º de Donostia-San Sebastian.,Disponemos de 4 propiedades SIMILARES más en la misma zona, en alquiler. Consúltenos, le facilitaremos la labor de encontrar la vivienda adecuada para usted, orientándole en lo que precise, y ahorrándole un tiempo considerable.",Anuncio actualizado el 22 de marzo,0,0,3,0,0,segunda mano/buen estado,,,planta 4ª exterior,,0,,calefacción individual: gas natural,84650700,Alquiler de Piso,1,1,Donostia-San Sebastián,Distrito Gros," BERMINGHAM , Urb. GROS - ZURRIOLA , Distrito Gros , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Urb. GROS - ZURRIOLA,BERMINGHAM,"Donostialdea, Guipúzcoa",142,128,2019-04-01,,1800,0,4,0,0,0,
"ALQUILER TEMPORAL.,Disponible por unos meses, desde Marzo - 1º Abril,.. . hasta 29 de Junio 2019., CURSO ACADÉMICO COMPLETO. 2018 - 2019.,Se alquila EXCLUSIVAMENTE con carácter temporal, bien para estudiantes universitarios, como a trabajadores desplazados que precisen un alojamiento por este período.,Vivienda en villa.,Ubicada en la 2ª planta de la finca, disponemos de una estupenda propiedad. IDEAL PARA EL DESCANSO por ubicarse en un entorno tranquilo, sin el bullicio de la calle.,Preciosa villa ubicada en el residencial barrio de Ayete. ,Vivienda de estilo rústico, AMPLIA, MUY LUMINOSA, y CÓMODA.,Vivienda completamente exterior, a 3 fachadas.,Consta de 150m2 de vivienda y 30m2 de terrazas (cocina y salón). ,Disponde de hall distribuidos, 4 dormitorios amplios, hermosísimo salón comedor -ideal para convivir cocina-comedor hermosa, y 2 baños completos. ,Hay servicio WIFI, TV. ,Parking. Garaje privado, cubierto, para coche, 1 moto y bicis. ,Ideal estudiantes del BASQUE CULINARY CENTRE, a 20 minutos caminando (1,3kms). ,También para TECNUN o UPV. ,Muy interesante!,Ya se puede ver. ,¡Estás sólo a una llamada de mejorar su estancia en Donostia!,Te esperamos.,0034/ 605 707 660 y 0034/ 943 42 38 34.",Anuncio actualizado el 14 de marzo,0,0,2,1,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,84661505,Alquiler de Piso,1,0,Donostia-San Sebastián,Distrito Aiete," ANDOAIN , Urb. AYETE , Distrito Aiete , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Urb. AYETE,ANDOAIN,"Donostialdea, Guipúzcoa",172,150,2019-04-01,,1360,0,4,0,0,1,
"Esta encantadora vivienda se sitúa próximo al Reloj de Ategorrieta, con preciosas vistas hacia Ulia y en un entorno incomparable, rodeado de jardines y zonas verdes., , En cuanto a su distribución, el piso consta de 3 amplios dormitorios,  salón-comedor, cocina-comedor,  un baño, un acogedor hall y una zona bajocubierta con acceso directo desde la vivienda.  Todas las estancias de la vivienda son exteriores y como se puede apreciar en las fotos, tienen unas vistas bonitas y despejadas.  , , Alquiler de larga estancia., , Esta vivienda está gestionada por PisosDonosti. com, , Etxebizitza polit hau Ategorrietako erlojutik gertu kokatzen da, Uliako bista ederrak ditu eta belardi zein lorategiz inguratuta dago., , Banaketari dagokionez, pisuak 3 logela zabal, egongela-jangela, sukalde-jangela, bainugela, hall-a eta etxebizitza bertatik sarrera duen ganbara zabala ditu. Gela guztiek kanpoaldera emanten dute, eta argazkietan atzeman daitekeen bezala, bista izugarri polittak ditu., , Denboraldi luzerako alokagaia.  , ,Etxebizitza hau, PisosDonosti. com-ek kudeatzen du.",Anuncio actualizado el 21 de marzo,0,0,1,0,0,segunda mano/buen estado,1945,en trámite,planta 2ª exterior,,0,,,81412499,Alquiler de Piso,,0,Donostia-San Sebastián,Distrito Ategorrieta," Bordatxipi Pasealekua , Distrito Ategorrieta , Donostia-San Sebastián , Donostialdea, Guipúzcoa ",Bordatxipi Pasealekua,,"Donostialdea, Guipúzcoa",95,90,2019-04-01,,950,0,3,1,0,0,
