ad_description,ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,condition,construct_date,energetic_certif,floor,garage,garden,ground_size,heating,house_id,house_type,kitchen,lift,loc_city,loc_district,loc_full,loc_neigh,loc_street,loc_zone,m2_real,m2_useful,obtention_date,orientation,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,unfurnished
"PERILLO CON 3 DORMITORIOS. Vivienda situada en Perillo, zona muy bien comunicada tanto con Coruña ciudad, como con zonas de playa como Santa Cristina y Santa Cruz. Se distribuye en 3 habitaciones, un baño, cocina independiente con lavadero y salón-comedor. No dispone de ascensor.,¿Quiere más información? Llámenos al 881 128 141 o visítenos en C/ Roberto Tojeiro Díaz, 1. VENAVER esta propiedad, ref. ALI-635.",Anuncio actualizado el 7 de marzo,0,0,1,0,0,segunda mano/buen estado,1975,no indicado,planta 3ª,,0,,,84428755,Piso,,,Oleiros,Distrito Perillo," , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",109,99,2019-04-14,,85500,0,3,0,0,0,
"Finca bien comunicada y muy próxima a Oleiros, de 2.400m2 La casa cuenta en planta baja con hall, gran salón, gran comedor con amplios ventanales, luminosa cocina totalmente amueblada, despensa, aseo, habitación principal con vestidor y baño y habitación con baño, todo en planta baja. Planta alta un amplio distribuidor con escalera central da paso a 4 habitaciones abuhardilladas identicas, una es ahora gimnasio, y 2 baños muy grandes también abuhardillados. El semisotano cuenta con gran sala con chimenea, baño completo con ducha, lavandería y zona de plancha, trastero y garaje.",Anuncio actualizado el 26 de enero,0,0,5,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,0,,,598934, Casa o chalet independiente,,,Oleiros,Distrito Oleiros," , Distrito Oleiros , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",500,,2019-04-14,,540000,0,6,1,0,0,
preciosochalet individual con piscina con 3000m2 de finca,Anuncio actualizado el 10 de diciembre,0,0,2,0,0,segunda mano/buen estado,,no indicado,,,0,,,1553623, Casa o chalet independiente,,,Oleiros,Distrito Maianca," Calle Curros Enriquez , Distrito Maianca , Oleiros , Área de A Coruña, A Coruña ",Calle Curros Enriquez,,"Área de A Coruña, A Coruña",300,,2019-04-14,,350000,0,5,0,0,0,
Apartamento de un dormitorio a estrenar con garaje y trastero la casa dispone de portero automático,Anuncio actualizado el 10 de diciembre,0,0,1,0,0,segunda mano/buen estado,,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,26736309,Piso,,1,Oleiros,Distrito Oleiros," Plaza Villa Concepción , Distrito Oleiros , Oleiros , Área de A Coruña, A Coruña ",Plaza Villa Concepción,,"Área de A Coruña, A Coruña",55,,2019-04-14,,115000,0,1,0,0,0,
Precioso chalet en oleiros con piscina y finca de 4000m2. Al lado de la entrada a la vía artabra.,Anuncio actualizado el 10 de diciembre,0,0,5,1,0,segunda mano/buen estado,,no indicado,2 plantas,plaza de garaje incluida en el precio,0,,,27268120, Casa o chalet independiente,,,Oleiros,Distrito Dorneda," Jaz , Distrito Dorneda , Oleiros , Área de A Coruña, A Coruña ",Jaz,,"Área de A Coruña, A Coruña",4000,280,2019-04-14,,500000,0,5,0,1,1,
"Luminoso y soleado chalet en venta, excelentemente situado y comunicado, en zona urbanizada próxima a Oleiros, con parcela ajardinada individual.,La casa, toda exterior, cuenta con hall, amplio salón comedor con chimenea y salida al jardín, cocina amueblada, un dormitorio y un baño, en la planta baja. En la planta superior un amplio distribuidor con luz natural da acceso a tres dormitorios, el principal con baño, además de otro baño.,En el semisotano cuenta con un gran garaje donde también está la zona de lavandería.",Anuncio actualizado el 21 de enero,0,0,3,0,0,segunda mano/buen estado,,en trámite,3 plantas,plaza de garaje incluida en el precio,0,,,28380931, Chalet pareado,,,Oleiros,Distrito Iñás," , Distrito Iñás , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",250,190,2019-04-14,,260000,0,4,0,0,0,
Chalet en urbanización icaria ii en perfecto estado.,Anuncio actualizado el 10 de diciembre,0,0,3,1,0,segunda mano/buen estado,,no indicado,,plaza de garaje incluida en el precio,0,,,29114431, Casa o chalet independiente,,,Oleiros,Distrito Liáns," Calle Galatea , Urb. ICARIA II , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Urb. ICARIA II,Calle Galatea,"Área de A Coruña, A Coruña",401,240,2019-04-14,,550000,0,4,0,0,0,
"Precioso chalet independiente de dos plantas, con fachada recubierta con piedra.,Tiene una estupenda y funcional cocina-comedor y, en verano, comunicada con una agradable zona del jardín. En la planta baja tiene también un gran salón con dos ambientes y chimenea con salida a un porche que da acceso al jardín, un aseo de cortesía y la zona de lavandería. En la planta alta tiene los cuatro dormitorios y tres baños. El dormitorio principal con el baño incorporado y vestidor.,Aspiración centralizada, persianas eléctricas, calefacción de gas natural.,Suelo de sucupira, puertas lacadas en blanco.,Zonas comunes con piscina y pistas de paddle. Vigilancia nocturna.,mas inmuebles en.",Anuncio actualizado el 11 de diciembre,0,0,3,0,0,segunda mano/buen estado,,en trámite,,,0,,,29237598, Casa o chalet independiente,,,Oleiros,Distrito Liáns," Urb. Icaria II , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Urb. Icaria II,,"Área de A Coruña, A Coruña",260,,2019-04-14,,550000,0,4,0,0,0,
"Casa de tres plantas situada en Oleiros. Construcción del año 1994. Finca cerrada de 672 m2. A 400 metros de entrada a vía artabra.,En planta baja: Hall, Cocina de 23 m2 y un baño con bañera. Garaje para un coche y trastero. Despensa.,1ª planta: Salón, salita, estudio, baño con bañera y un cuarto de plancha.,2ª planta: Cuatro dormitorios, en la habitación principal baño con ducha y en el pasillo aseo. -,Calefacción de gasoleo. Agua caliente de gas butano con calentador. Cocina electrica. Doble ventanal. La sala de caldera la tiene en el exterior en un cuarto. El tejado de uralita y teja. Agua de pozo y de traída. Alcantarillado.",Anuncio actualizado el 21 de junio,0,0,4,0,0,segunda mano/buen estado,1994,,3 plantas,plaza de garaje incluida en el precio,1,,,32521231, Casa o chalet independiente,,,Oleiros,Distrito Oleiros," , Distrito Oleiros , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",672,,2019-04-14,,285000,0,6,1,0,0,
Chalet situado en Iñas Oleiros de 290m2 con 5 dormitorios 4 baños. Tiene una finca de 900 m2. Ideal para vivir todo el año. Muy bien comunicado.,Anuncio actualizado el 10 de diciembre,0,0,4,1,0,segunda mano/buen estado,1994,no indicado,3 plantas,plaza de garaje incluida en el precio,0,,,37706224, Casa o chalet independiente,,,Oleiros,Distrito Iñás," Caño , Distrito Iñás , Oleiros , Área de A Coruña, A Coruña ",Caño,,"Área de A Coruña, A Coruña",900,275,2019-04-14,,260000,0,5,0,0,0,
"Perillo-oleiros: preciosa vivienda con vistas al mar de 3 dormitorios, baños, cocina, salón-comedor, garaje y trastero.",Anuncio actualizado el 14 de febrero,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,40187273,Piso,,1,Oleiros,Distrito Perillo," CUBELOS - PERILLO , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",CUBELOS - PERILLO,,"Área de A Coruña, A Coruña",90,,2019-04-14,sur,290000,1,3,1,0,0,
"Vivir en el centro de Oleiros, a un paso de las playas, parques, próximo a supermercados.. .,Viviendas nuevas, a estrenar con excelentes acabados. ,Piso nuevo con excelentes acabados, con dos plazas de garaje y trastero.,La vivienda consta de una amplia cocina con una gran y soleada terraza y zona de lavandería. Equipada con electrodomésticos, vitro cerámica, horno, extractor, combi.,Amplio salón muy soleado, 3 amplios dormitorios con armarios empotrados rematados, y consta de 2 amplios baños con duchas de obra.,Muy buenos acabados, maderas en solados, porcelánicos en baños y cocina. sistema de calefacción y agua caliente gas ciudad. vídeo portero. persianas de manivela.,Ascensor,Vivir en un entorno de naturaleza y tranquiladad...",Anuncio actualizado el 13 de febrero,0,0,2,1,0,segunda mano/buen estado,2018,no indicado,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,40328947,Piso,,1,Oleiros,Distrito Oleiros," , Distrito Oleiros , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",95,90,2019-04-14,sur,192500,1,3,1,0,0,
"Vivir en el centro de Oleiros, a un paso de las playas, parques, próximo a supermercados.. .,Viviendas nuevas, a estrenar con excelentes acabados. Edificio de edificación nueva, listo para entrar a vivir.,Dúplex nuevo con excelentes acabados, con dos plazas de garaje y trastero.,La vivienda consta en la planta baja de una amplia cocina con despensa y zona de lavandería. Equipada con electrodomésticos, vitro cerámica, horno, extractor, combi.,Amplio salón muy soleado, 2 amplios dormitorios con armarios empotrados rematados, y consta de 2 amplios baños con duchas de obra. Uno de ellos incorporado en el dormitorio principal. En la planta alta, consta de un recibidor y otros 2 dormitorios con otro gran baño completo.,Muy buenos acabados, maderas en solados, porcelánicos en baños y cocina. sistema de calefacción y agua caliente gas ciudad. vídeo portero. persianas de manivela. Armarios rematados y divididos. Toalleros radiador en los baños.,Ascensor,Vivir en un entorno de naturaleza y tranquilidad.. . "".,Posibilidad de otras opciones de viviendas de 3 dormitorios.",Anuncio actualizado el 13 de febrero,0,0,3,1,0,segunda mano/buen estado,2018,no indicado,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: gas natural,40329283,Dúplex,,1,Oleiros,Distrito Oleiros," , Distrito Oleiros , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",106,100,2019-04-14,sur,260000,1,4,1,0,0,
"Gran chalet de 200 metros de planta para rehabilitar en urbanización O Valiño. Excelente situación y orientación. Terraza y cubierta impermeabilizadas recientemente. jardín 800 metros. Mucho frente. Esquina a 2 calles. Posibilidad de ampliar, dar mayor altura o dividir en 2 viviendas independientes. Distribución actual; 5 dormitorios, 2 salones, gran cocina con comedor, 2 baños, chimenea, porche, garaje cubierto.",Anuncio actualizado el 23 de mayo,0,0,2,0,0,segunda mano/para reformar,,,1 planta,,1,,,81174945, Casa o chalet independiente,,,Oleiros,Distrito Nós," Calle Valiño , Distrito Nós , Oleiros , Área de A Coruña, A Coruña ",Calle Valiño,,"Área de A Coruña, A Coruña",1000,200,2019-04-14,sur,215000,0,5,0,0,1,
"Dúplex de 88 metros en Perillo, en planta baja cocina amueblada con electrodomésticos muy amplia y luminosa, salón y un aseo. En la planta alta dispone de tres dormitorios con armarios empotrados y dos baños completos. Ventanas con climalit, calefacción con suelo radiante, carpintería interior en madera de Sapelly, tres terrazas, muy soleado. Plaza de garaje y trastero. Muy bien situado próximo al mercado y centro de salud.",Anuncio actualizado el 24 de octubre,0,0,2,1,0,segunda mano/buen estado,1997,,planta 3ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,81254144,Dúplex,,0,Oleiros,Distrito Perillo," Calle Areal , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",Calle Areal,,"Área de A Coruña, A Coruña",98,88,2019-04-14,sur,120000,0,3,1,0,1,
"Casa de dos plantas adosada por un lado situada en la carretera de Bastiagueiro. La finca es urbana, tiene una superficie de 550 m. con frente de 18 m. , es llana y muy soleada. La clasificación del suelo es ordenanza 1 de núcleos tradicionais. En la finca hay dos galpones.",Anuncio actualizado el 4 de abril,0,0,2,0,0,segunda mano/para reformar,1900,en trámite,2 plantas,,1,,no dispone de calefacción,84612437, Casa de pueblo,,,Oleiros,Distrito Liáns," Concepción Arenal , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Concepción Arenal,,"Área de A Coruña, A Coruña",550,160,2019-04-14,este,391000,0,4,1,0,0,
"Casa con privilegiadas vistas panorámicas de la bahía de Sta Cristina y La Coruña, primeras calidades, 5 plantas: planta baja, primera, bajocubierta y dos sótanos, 5 dormitorios, 350 m2 útiles, 3 baños + 1 aseo, todos exterior, amplio salón con chimenea, suelos de parquet, cocina de gran superficie dispuesta en dos ambientes + officce, 2 trasteros, garaje, armarios empotrados, parcela de 300 m2, calefacción, ventanas doble cristal, a 1 minuto de paseo marítimo y playa.",Anuncio actualizado el 10 de abril,0,0,3,1,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,0,,,32287046, Casa o chalet,,,Oleiros,Distrito Perillo," , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",300,,2019-04-14,,485000,0,5,1,0,1,
"Oportunidad en Breixo - Santa Cruz, chalet en planta baja de 130 m2 con finca de 1.800 m2. La vivienda dispone de amplio salón con chimenea, muy luminoso, 4 habitaciones, cocina y dos baños. Situada en un entorno privilegiado de zonas verdes, a 300 m de playas y núcleo urbano de Santa Cruz con todos los servicios. .",Anuncio actualizado el 5 de abril,0,0,2,0,0,segunda mano/para reformar,,en trámite,1 planta,plaza de garaje incluida en el precio,0,,,39883475, Casa o chalet independiente,,,Oleiros,Distrito Dorneda," Breixo - Santa Cruz , Distrito Dorneda , Oleiros , Área de A Coruña, A Coruña ",Breixo - Santa Cruz,,"Área de A Coruña, A Coruña",1800,130,2019-04-14,,255000,1,4,1,0,0,
"Centro de Santa Cruz coqueto apartamento con hermosa terraza de 60 m2,La vivienda consta de 2 habitaciones, salón con salida a terraza, cocina pequeña y baño completo.,Orientado hacia el sur y con vistas a zona verde. ,Dispone de plaza de garaje doble y trastero incluido en el precio.,El edificio dispone de un pequeño jardín de uso de todos los vecinos.",Anuncio actualizado el 21 de enero,0,0,1,1,0,segunda mano/buen estado,2000,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,1,,,39985326,Piso,,1,Oleiros,Distrito Liáns," Santa Cruz , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Santa Cruz,,"Área de A Coruña, A Coruña",54,49,2019-04-14,sur,125000,0,2,1,0,1,
"Estupenda vivienda en Santa Cristina, 70 m2 útiles, 2 dormitorios, 2 baños nuevos, salón con ventanales, cocina amueblada. Completamente exterior, muy luminoso. Zonas comunitarias con piscina. Ascensor, 2 plazas de garaje y trastero. Muy cerca de la playa.",Anuncio actualizado el 25 de septiembre,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,,36330055,Piso,,1,Oleiros,Distrito Perillo," Avenida Ernesto Che Guevara , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",Avenida Ernesto Che Guevara,,"Área de A Coruña, A Coruña",75,70,2019-04-14,,173200,0,2,1,1,0,
"A 300 m de la Cuesta de la Tapia, piso de 110 m2 que dispone de 4 habitaciones, salón, cocina, dos baños, con terraza y muy luminoso y soleado.",Anuncio actualizado el 29 de octubre,0,0,2,0,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,,0,,,40563894,Piso,,0,Oleiros,Distrito Nós," A 300 m de la Cuesta de la Tapia , Distrito Nós , Oleiros , Área de A Coruña, A Coruña ",A 300 m de la Cuesta de la Tapia,,"Área de A Coruña, A Coruña",130,110,2019-04-14,,82000,0,4,1,0,1,
"Bastiagueiro piso de 3 habitaciones, salón, cocina con tendedero, dos baños. Dispone de plaza de garaje y trastero, superficie 90 m2.",Anuncio actualizado el 21 de mayo,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,81151158,Piso,,1,Oleiros,Distrito Liáns," Bastiagueiro , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Bastiagueiro,,"Área de A Coruña, A Coruña",100,90,2019-04-14,,175000,0,3,1,0,0,
"VENTA DE CASA Casa de dos plantas y terreno de 400m: 1ª planta; Cocina comedor, salita de estar y aseo. 2ª planta; Distribuidor, 3 dormitorios, un baño. (Cocina totalmente equipade, dormitorios con suelo de parquet y armarios empotrados) Terreno de 400 metros cuadrados. Próxima al centro comercial de Oleiros y del Decatlon. Jardín. CE: D, Zona con servicios de Bus, Polideportivo, Zona Comercial, Colegios, Buen acceso a carretera, Cercano al pueblo.",Anuncio actualizado el 10 de abril,0,0,1,0,0,,,en trámite,,,0,,,81650664, Casa o chalet independiente,,,Oleiros,Distrito Nós," , Distrito Nós , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",100,85,2019-04-14,,135000,0,3,0,0,0,
"A 600 m del Centro de Santa Cruz Casa de piedra de dos plantas con la siguientes distribución:,Planta Baja: Salón, cocina, 3 habitaciones, baño con ducha.,1ª planta: Salón con chimenea, 3 habitaciones, baño y galería cerrada.,dispone de finca hermosa de 1.000 m2.",Anuncio actualizado el 2 de agosto,0,0,2,0,0,segunda mano/buen estado,,en trámite,2 plantas,plaza de garaje incluida en el precio,1,,,81745012, Casa o chalet independiente,,,Oleiros,Distrito Liáns," A 600 m de Santa Cruz , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",A 600 m de Santa Cruz,,"Área de A Coruña, A Coruña",1000,160,2019-04-14,,260000,0,6,1,0,0,
"Estupendo apartamento en Urbanización con zonas comunitarias y piscina, 40 m2 aprox. , 1 dormitorio, 1 baño con bañera hidromasaje, salón con cocina americana amueblada y equipada. Ascensor, plaza de garaje y trastero. Todos los servicios. Excelente ubicación. Oportunidad!",Anuncio actualizado el 12 de abril,0,0,1,1,0,segunda mano/buen estado,,,planta 2ª exterior,plaza de garaje incluida en el precio,0,,,82466166,Piso,,1,Oleiros,Distrito Liáns," Avenida Montrove , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Avenida Montrove,,"Área de A Coruña, A Coruña",39,,2019-04-14,,85000,0,1,1,1,0,
"Chalet en Mosteiron. Excelente construcción de 230m2 que se divide en tres plantas. La planta baja se distribuye en entrada con una amplia cocina-salón comedor con chimenea y mucha luz, baño completo con ducha, lavandería y bodega. adosado tiene el garaje en el que hay una cocina y encima del mismo una terraza.,En primera planta, tres dormitorios dobles con armarios empotrados, dos baños (uno en el dormitorio principal, sala y galería.,En bajo cubierta, una habitación cerrada y el resto diáfano para poder distribuir al gusto.,Amplia finca cerrada de 2.480 m2 totalmente cerrada, tiene invernadero y un garaje separado para herramientas.,La casa está impecable y prácticamente sin uso. Para verla sin compromiso puede ponerse en contacto en el 981295529 ó 686007909.",Anuncio actualizado el 4 de enero,0,0,3,1,0,segunda mano/buen estado,1998,no indicado,3 plantas,,0,,calefacción individual: eléctrica,82660322, Casa o chalet independiente,,,Oleiros,Distrito Oleiros," , Distrito Oleiros , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",2480,,2019-04-14,,290000,0,4,0,0,1,
"Centro de Santa Cruz apartamento de 1 habitación, salón-cocina, 1 habitación y trastero. Dispone de plaza de garaje y trastero, todo exterior.",Anuncio actualizado el 23 de octubre,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,82821187,Estudio,,0,Oleiros,Distrito Liáns," Santa Cruz , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Santa Cruz,,"Área de A Coruña, A Coruña",55,47,2019-04-14,,95000,0,sin habitación,1,0,0,
"Hermoso piso ubicado en urbanización punta Canide dispone de zonas comunes, con piscina, cancha de padel y zonas recreativas para niños, en un entrono espectacular.,La vivienda consta de 82 m2, con un salón con mucha luz, cocina individual, 2 habitaciones buenas y 2 baños (uno de ellos en suite). Dispone de dos plazas de garaje y trastero.",Anuncio actualizado el 15 de febrero,0,0,2,1,0,segunda mano/buen estado,2008,en trámite,planta 1ª exterior,plaza de garaje incluida en el precio,1,,calefacción individual: gas natural,83094289,Piso,,1,Oleiros,Distrito Maianca," Canide , Urb. Canide , Distrito Maianca , Oleiros , Área de A Coruña, A Coruña ",Urb. Canide,Canide,"Área de A Coruña, A Coruña",82,70,2019-04-14,,174000,1,2,1,1,0,
"Casa en Mera, a un paso de la playa, Estado impecable. En la planta baja, tiene zona para garaje, cocina equipada, salon comedor con acceso a una zona amplia de reuniones y un aseo con ducha en la planta de arriba tiene tres dormitorios y otro baño, luego dispone de un patio acondicionado con una terraza con acceso a un zona de almacen y ducha. La casa es para entrar a vivir. Situada en una zona con todos los servicios alrrededor.",Anuncio actualizado el 10 de abril,0,0,2,0,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,0,,,83579246, Casa o chalet independiente,,,Oleiros,Distrito Mera-Serantes," Calle Lamalonga , Distrito Mera-Serantes , Oleiros , Área de A Coruña, A Coruña ",Calle Lamalonga,,"Área de A Coruña, A Coruña",180,,2019-04-14,,280000,0,3,0,0,1,
"Santa Cruz apartamento que dispone de 2 habitaciones, salón - cocina, baño, plaza de garaje y trastero grande con ventana de 18 m2.",Anuncio actualizado el 27 de febrero,0,0,1,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,83928165,Piso,,1,Oleiros,Distrito Liáns," Santa Cruz , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Santa Cruz,,"Área de A Coruña, A Coruña",70,60,2019-04-14,,119000,0,2,1,0,0,
"Se vende chalet en muy buen estado de conservacion en la urbanizacion dos regos consta de cuatro dormitorios, cuatro baños, salon-comedor, cocina con salida a jardin y un amplio garaje acondicionado con una zona de ocio con chimenea, lavanderia, baño y dos trasteros.",Anuncio actualizado el 10 de abril,0,0,4,1,0,segunda mano/buen estado,,en trámite,,plaza de garaje incluida en el precio,0,,,83931303, Chalet adosado,,,Oleiros,Distrito Liáns," Calle Río Sil , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Calle Río Sil,,"Área de A Coruña, A Coruña",150,250,2019-04-14,,280000,0,4,1,0,1,
"Gran oportunidad se vende vivienda en santa cristina con muy buena situacion, tres dormitorios con armarios empotrados, salon comedor, cocina amueblada y dos baños con plaza de garaje y trastero. Para entrar a vivir.",Anuncio actualizado el 10 de abril,0,0,2,1,0,segunda mano/buen estado,,en trámite,planta 2ª exterior,plaza de garaje incluida en el precio,0,,calefacción individual,84158708,Piso,,1,Oleiros,Distrito Perillo," Avenida Ernesto Che Guevara , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",Avenida Ernesto Che Guevara,,"Área de A Coruña, A Coruña",101,90,2019-04-14,,165000,0,3,1,0,0,
"Bastiagueiro casa de campo de 160 m2 en parcela de 600 m2, la vivienda está para reformar, pero tiene muchas posibilidades.,Ubicada en una zona urbana en Bastiagueiro rodeada de todos los servicios, parada de autobús, supermercado, instituto, guarderías y paseos a la hermosa playa de Bastiagueiro, zonas verdes, parque infantil, etc.",Anuncio actualizado el 12 de marzo,0,0,1,0,0,segunda mano/para reformar,1950,en trámite,2 plantas,,1,,,84403565, Casa de pueblo,,,Oleiros,Distrito Liáns," Avenida Ernesto Che Guevara , Distrito Liáns , Oleiros , Área de A Coruña, A Coruña ",Avenida Ernesto Che Guevara,,"Área de A Coruña, A Coruña",600,160,2019-04-14,,220000,0,3,0,0,0,
"En Oleiros, en la zona de Breixo, chalet a reformar con muchas posibilidades. Amplia parcela urbana de 1.500 m2. Dispone de una fantástica comunicación, con una parada de bus a escasos metros. A un paso de Mera (2 km. ) y de Santa Cruz (4 km. ), con un enlace a la Vía Ártabra a 2 km. Solicite cita para pasar a visitarlo. Agente: Javier Aguado - 622 222 590.",Anuncio actualizado el 2 de abril,0,0,2,0,0,segunda mano/para reformar,1967,en trámite,2 plantas,,0,,,84795733, Casa o chalet independiente,,,Oleiros,Distrito Dorneda," , Distrito Dorneda , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",203,,2019-04-14,sur,240000,0,4,0,0,0,
"Disponible en Santa Cristina, Oleiros. Se vende apartamento moderno en Santa Cristina, zona Oleiros, a un paso de la ciudad de A Coruña, municipio con numerosas urbanizaciones y casas unifamiliares, rodeado de playas, zonas verdes y locales de hostelería, a un paso de las concurridas playas de Bastiagueiro, Santa Cruz y Mera. Dispone de 2 dormitorios, 2 baños, cocina semiamericana, salón, terraza, trastero y plaza de garaje. Gastos de comunidad 35€, año de construcción 2006. Llámenos para poder visitarlo.",Anuncio actualizado el 8 de abril,0,0,2,1,0,segunda mano/buen estado,2006,no indicado,bajo exterior,plaza de garaje incluida en el precio,0,,,500760,Piso,,1,Oleiros,Distrito Perillo," , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",60,,2019-04-14,,240000,0,2,1,0,1,
"piso de 65 m2, 2da mano, en buen estado, próximo a playa y paseo marítimo, 2 dormitorios, salón con dos ambientes, cocina equipada, totalmente amueblado, amplio baño, ventanas aluminio, calefacción, suelos gres. tranquilo y bien comunicado. Avd, DAS MARIÑAS. Indicado para Inversores.",Anuncio actualizado el 10 de abril,0,0,1,1,0,segunda mano/buen estado,,,planta 2ª,,0,,,30054600,Piso,,1,Oleiros,Distrito Perillo," , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",65,,2019-04-14,,80000,0,3,0,0,1,
"OPORTUNIDAD Triplex de 200 m2 útiles, incluido garaje y local comercial habilitado con entrada independiente. 5 dormitorios, salón, cocina, 2 baños, suelos de parquet - gres, ventanas aluminio y doble cristal oscilobatientes, instalación de agua recién rerformada, calefacción individual-gas.",Anuncio actualizado el 10 de abril,0,1,2,1,0,segunda mano/para reformar,1982,en trámite,,plaza de garaje incluida en el precio,0,,calefacción individual,30054605,Piso,,,Oleiros,Distrito Perillo," , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",200,,2019-04-14,,300000,0,5,1,0,0,
"Duplex en perfecto estado, 131 m2 útiles, 3 dormitorios, 2 baños, salón comedor, amplia cocina independiente totalmente equipada, calefacción individual gas, 2 plazas de garaje, trastero, altura 3 planta, ascensor, sin barreras arquitectónicas, luminoso, ventanas doble cristal y Velux, vestidor, hilo musical, armarios empotrados, a pocos metros de paseo marítimo y playa.",Anuncio actualizado el 10 de abril,0,0,2,1,0,segunda mano/buen estado,1993,en trámite,planta 3ª,plaza de garaje incluida en el precio,1,,calefacción individual,33256724,Piso,,1,Oleiros,Distrito Perillo," , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",131,,2019-04-14,,220000,0,3,1,0,0,
"Casa unifamiliar 320 m2 útiles en dos plantas y 837 m2 de parcela, acceso a dos vías públicas, 2 dormitorios, amplio salón comedor, cocina equipada y amueblada, 2 baños, 1 aseo, garaje, suelos de gres- parquet, ventanas doble cristal, orientación sureste, a pocos minutos de A coruña, colegios en las inmediaciones, bien comunicada, (LIANS -MONTROVE).",Anuncio actualizado el 10 de abril,0,1,2,1,0,segunda mano/buen estado,1978,en trámite,,plaza de garaje incluida en el precio,0,,,33962015, Casa o chalet,,,Oleiros,Distrito Perillo," , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",992,,2019-04-14,,359000,0,2,1,0,0,
"Piso con vistas al mar, 3 dormitorios, 82 m2 útiles, 2 baños, amplia cocina independiente y equipada, salón- comedor, armarios empotrados, suelos parquet- gres, acometida gas ciudad, calefacción, 2 pzas de garaje, ventanas doble cristal, altura 1ª planta s/ascensor, al lado de paseo marítimo y playa. Oleiros- Sta. Cristina. Posibilidad de alquiler con opción a compra.",Anuncio actualizado el 10 de abril,0,0,2,1,0,segunda mano/buen estado,1974,en trámite,planta 2ª,plaza de garaje incluida en el precio,0,,calefacción individual: eléctrica,35201822,Piso,,,Oleiros,Distrito Perillo," , Distrito Perillo , Oleiros , Área de A Coruña, A Coruña ",,,"Área de A Coruña, A Coruña",82,,2019-04-14,,215000,0,3,0,0,0,
